ror,lr,lroe,coki,qs,sir
01p4b7n26,0,0,1,0,0
01p65pg69,0,0,1,0,0
01p6ew896,0,0,1,0,0
01p6xxb83,0,0,1,0,0
01p6z3b24,0,0,1,0,0
01p7j6t08,0,0,1,0,0
01p7jjy08,1,1,1,1,0
01p7k1986,0,0,1,0,1
01p7p3890,0,0,1,0,0
01p7qe739,1,1,1,1,1
01p884a79,1,1,1,0,1
01p8d4t94,0,0,1,0,0
01p93h210,1,1,1,1,1
01p996c64,0,0,1,0,1
01p9nak43,0,0,1,0,0
01p9rc392,0,0,1,0,0
01pa62v70,0,0,1,0,1
01papkj44,1,1,1,1,1
01pb8rp31,0,0,1,0,0
01pb9t810,0,0,1,0,0
01pbdzh19,1,1,1,1,1
01pbhra64,0,0,1,0,1
01pbz7c04,0,0,1,0,0
01pc8e529,0,0,1,0,0
01pcm0w39,0,0,1,0,0
01pcs0h38,0,0,1,0,0
01pd36p58,0,0,1,0,0
01pddqk16,0,0,1,0,0
01pe3t004,0,0,1,0,0
01pe78696,0,0,1,0,0
01pen2t90,0,0,1,0,0
01pen7a46,0,0,1,0,0
01pfpr664,0,0,1,0,0
01pfs6p94,0,0,1,0,0
01pg7ze09,0,0,1,0,0
01phpae37,0,0,1,0,0
01phqre83,0,0,1,0,0
01pj5v964,0,0,1,0,0
01pjkhn78,0,0,1,0,0
01pjme364,0,0,1,0,0
01pk2ck74,0,0,1,0,0
01pk67a30,0,0,1,0,0
01pk8rb11,0,0,1,0,1
01pkeax38,0,0,1,0,0
01pmdrn98,0,0,1,0,0
01pmm8272,0,0,1,0,0
01pn2rg09,0,0,1,0,0
01pn91c28,0,0,1,0,0
01pnctq19,0,0,1,0,0
01pnej532,1,1,1,1,1
01pnp3p28,0,0,1,0,0
01pnsd879,0,0,1,0,0
01pp0fx48,0,0,1,0,1
01ppj9r51,0,0,1,0,1
01pq38j30,0,0,1,0,0
01pqdvy42,0,0,1,0,0
01pqwjq49,0,0,1,0,0
01prbq409,0,0,1,0,0
01prjcc04,0,0,1,0,0
01prjex52,0,0,1,0,0
01przwh33,0,0,1,0,0
01psaa030,0,0,1,0,0
01psb9158,0,0,1,0,0
01psx1920,0,0,1,0,0
01pt4x202,0,0,1,0,0
01pvdd334,0,0,1,0,0
01pvx8v81,0,0,1,0,0
01pwpsf61,0,0,1,0,0
01pwpsm46,0,0,1,0,0
01px0dw39,0,0,1,0,0
01px1ve30,0,0,1,0,0
01px48m89,0,0,1,0,1
01px5cv07,0,0,1,0,1
01px84952,0,0,1,0,0
01px8ca57,0,0,1,0,0
01pxc4g62,0,0,1,0,0
01pxe3r04,0,0,1,0,1
01pxkj057,0,0,1,0,0
01pxwe438,1,1,1,1,1
01pxyx032,0,0,1,0,0
01pyfb655,0,0,1,0,0
01pynjp12,0,0,1,0,0
01pytr632,0,0,1,0,0
01q0sjp54,0,0,1,0,0
01q17sd51,0,0,1,0,0
01q1y4t48,0,0,1,0,0
01q1z8k08,0,0,1,0,0
01q2qvt95,0,0,1,0,0
01q2x5x62,0,0,1,0,0
01q349q17,0,0,1,0,1
01q36h934,0,0,1,0,0
01q3tbs38,1,1,1,1,1
01q5jse34,0,0,1,0,0
01q6pmm96,0,0,1,0,1
01q6sg345,0,0,1,0,0
01q6w5x52,0,0,1,0,0
01q7qty61,0,0,1,0,0
01q7w1f47,0,0,1,0,0
01q8b6q23,0,0,1,1,0
01q9h8k89,0,0,1,0,0
01q9mqz67,0,0,1,0,0
01qa6hr76,0,0,1,0,0
01qafy255,0,0,1,0,0
01qaqcf60,0,0,1,0,0
01qbk3798,0,0,1,0,0
01qcg0c38,0,0,1,0,0
01qckj285,1,1,1,1,0
01qcqyr62,0,0,1,0,0
01qd58v91,0,0,1,0,0
01qdjtw37,0,0,1,0,0
01qdmn762,0,0,1,0,0
01qe1a488,0,0,1,1,1
01qf95793,0,0,1,0,0
01qg3j183,1,1,1,1,1
01qgdf403,0,0,1,0,0
01qh9t631,0,0,1,0,0
01qhcb906,0,0,1,0,0
01qheje62,0,0,1,0,0
01qhf1r47,1,1,1,0,0
01qhqcj41,0,0,1,0,0
01qhsr268,0,0,1,0,0
01qj9e285,0,0,1,0,0
01qjbb734,0,0,1,0,0
01qjhbg05,0,0,1,0,0
01qjrx392,0,0,1,0,0
01qjyzh50,0,0,1,0,1
01qkd1z70,0,0,1,0,1
01qkghv97,0,0,1,0,0
01qkq8c66,0,0,1,0,0
01qmtv077,0,0,1,0,0
01qn0gc28,0,0,1,0,1
01qnbng82,0,0,1,0,0
01qpf3c64,0,0,1,0,0
01qpg5w50,0,0,1,0,0
01qpw1b93,1,1,1,0,1
01qq57711,0,0,1,1,0
01qq6yz91,0,0,1,0,0
01qr5a671,0,0,1,0,0
01qrts582,1,1,1,0,0
01qskrs45,0,0,1,0,0
01qtnxn83,0,0,1,0,0
01qtp1053,0,0,1,0,0
01qv7e222,0,0,1,0,0
01qv8fp92,1,1,1,0,0
01qva9798,0,0,1,0,0
01qve8440,0,0,1,0,0
01qvhcs77,0,0,1,0,0
01qvj2271,0,0,1,0,0
01qw7a563,0,0,1,0,0
01qww1p93,0,0,1,0,0
01qxhf360,0,0,1,0,0
01qxx5k95,0,0,1,0,0
01qycn260,0,0,1,0,0
01qyd4k24,0,0,1,0,1
01qz7fr76,0,0,1,0,0
01qzc0f54,0,0,1,0,1
01r024a98,1,1,1,1,1
01r097937,0,0,1,0,0
01r0c1p88,0,0,1,0,0
01r0cs760,0,0,1,0,0
01r0dam38,0,0,1,0,0
01r17ea31,0,0,1,0,0
01r1kqm06,0,0,1,0,0
01r22mr83,1,1,1,1,1
01r277z15,0,0,1,0,1
01r27v904,0,0,1,0,0
01r2c3v86,0,0,1,1,1
01r2j4a39,0,0,1,0,0
01r3kcg18,0,0,1,0,0
01r3kjq03,0,0,1,1,1
01r3zxa49,0,0,1,0,0
01r45yt97,0,0,1,0,1
01r4q9n85,1,1,1,1,0
01r4svf88,0,0,1,0,0
01r4tcq81,0,0,1,0,0
01r53hz59,0,0,1,0,0
01r5afm23,0,0,1,0,0
01r5gad37,0,0,1,0,0
01r5sf951,0,0,1,0,1
01r5xd980,0,0,1,0,0
01r61sr78,0,0,1,0,0
01r729g75,0,0,1,0,0
01r7awg59,1,1,1,1,1
01r7w2j21,0,0,1,0,0
01r8m0a35,0,0,1,0,0
01r8s1c93,0,0,1,0,0
01r8xsy94,0,0,1,0,0
01r98zz61,0,0,1,0,0
01r9htc13,1,1,1,1,0
01r9skd65,0,0,1,0,0
01r9z8p25,1,1,1,0,1
01ragyh24,0,0,1,0,0
01raxej33,0,0,1,0,0
01raz2h88,0,0,1,0,0
01rb75107,0,0,1,0,0
01rckwh32,0,0,1,0,0
01rcq3q20,0,0,1,0,0
01rcvq140,0,0,1,0,1
01rdrb571,1,1,1,1,0
01red3556,0,0,1,0,0
01rf04680,0,0,1,0,0
01rf1sn88,0,0,1,0,0
01rf3yp57,0,0,1,0,0
01rfnc002,0,0,1,0,0
01rfr0p20,0,0,1,0,0
01rgfv364,0,0,1,0,1
01rjfjt94,0,0,1,0,0
01rk35k63,0,0,1,0,0
01rk3xf02,0,0,1,0,0
01rkjeh73,0,0,1,0,0
01rkrzs64,0,0,1,0,0
01rmh9n78,1,1,1,1,1
01rn0fp76,0,0,1,1,0
01rn1eg28,0,0,1,0,0
01rnr2315,0,0,1,0,0
01rp2a061,0,0,1,0,0
01rp41m56,1,1,1,0,1
01rpe9k96,0,0,1,0,0
01rpmzy83,0,0,1,0,0
01rqcwn02,0,0,1,0,0
01rqxmc80,0,0,1,0,0
01rrczv41,0,0,1,0,1
01rrz9s51,0,0,1,0,0
01rs03g07,0,0,1,0,0
01rs0zz87,0,0,1,0,0
01rsgws32,0,0,1,0,0
01rsndm95,0,0,1,0,0
01rsvh545,0,0,1,0,0
01rtkeb16,0,0,1,0,0
01rtyzb94,1,1,1,1,1
01rv4p989,0,0,1,1,1
01rvbmq75,0,0,1,0,0
01rvhet58,0,0,1,0,1
01rvqzw67,0,0,1,0,0
01rw3qm79,0,0,1,0,1
01rw40d12,0,0,1,0,1
01rwkhb30,0,0,1,0,0
01rwn3f68,0,0,1,0,0
01rwqqv19,0,0,1,0,0
01rws6r75,1,1,1,0,1
01rwx7470,0,0,1,0,1
01rx63s97,0,0,1,0,0
01rx64j22,0,0,1,0,0
01rxaf991,0,0,1,0,0
01rxfrp27,1,1,1,1,1
01rxg5p40,0,0,1,0,0
01rxvg760,1,1,1,1,1
01ry3tb23,0,0,1,0,0
01ry6r150,0,0,1,0,0
01ryk1543,1,1,1,1,1
01ryrwk91,0,0,1,0,0
01ryrzh03,0,0,1,0,0
01rz15025,0,0,1,0,0
01rzj1953,0,0,1,0,0
01rztx461,0,0,1,0,0
01s033b11,0,0,1,0,0
01s1a1r54,0,0,1,0,0
01s1hm369,0,0,1,0,1
01s1km724,0,0,1,0,0
01s344n79,0,0,1,0,0
01s383j21,0,0,1,0,0
01s3fs709,0,0,1,0,1
01s3kre18,0,0,1,0,0
01s3pkg06,0,0,1,0,0
01s3vfp47,0,0,1,0,0
01s48e916,0,0,1,0,0
01s4arm57,0,0,1,0,0
01s4gpq44,0,0,1,1,0
01s4mx151,0,0,1,1,1
01s4pfm44,0,0,1,0,0
01s57k749,0,0,1,0,1
01s5hh873,0,0,1,0,0
01s5jzh92,0,0,1,0,1
01s5kvh23,0,0,1,0,0
01s5n0596,0,0,1,0,0
01s6bpp92,0,0,1,0,0
01s6z0f52,0,0,1,0,0
01s7b5y08,0,0,1,1,1
01s7bde64,0,0,1,0,0
01s7jxc19,0,0,1,0,0
01s7y5e82,0,0,1,1,0
01s8dqw53,0,0,1,0,0
01s8nf094,0,0,1,0,1
01s8vy398,0,0,1,0,0
01s8xxq04,0,0,1,0,0
01s91ey96,0,0,1,0,0
01s9pbd40,0,0,1,0,0
01s9sxm36,0,0,1,0,0
01sa5tb56,0,0,1,0,0
01sa9ng67,0,0,1,0,0
01sb6ek09,0,0,1,1,1
01sbpdt14,0,0,1,0,0
01sbq1a82,1,1,1,1,1
01sby4e06,0,0,1,0,0
01sc83v92,0,0,1,0,0
01scwqh06,0,0,1,0,0
01scyh794,1,1,1,1,1
01sdnnq10,1,1,1,1,1
01se2zd78,0,0,1,0,0
01se4f844,0,0,1,0,0
01sebzx27,0,0,1,0,1
01sejnw50,0,0,1,0,0
01sewfq88,0,0,1,0,0
01sf06y89,1,1,1,1,1
01sfm2718,1,1,1,0,1
01sfz7q36,0,0,1,0,0
01sgknf35,0,0,1,0,0
01sgx5h42,0,0,1,0,0
01sh4dd92,0,0,1,0,0
01shdkn71,0,0,1,0,0
01shj3957,0,0,1,0,0
01shwhq58,0,0,1,0,0
01shwkq60,0,0,1,0,0
01sj5ez28,0,0,1,0,1
01sjjfh02,0,0,1,0,0
01sks0025,0,0,1,0,1
01skt4w74,1,1,1,1,1
01skvfg56,0,0,1,0,0
01sm4nm47,0,0,1,0,0
01sm6nn11,0,0,1,0,0
01sn1yx84,1,1,1,1,1
01spg6m39,0,0,1,0,0
01spsga76,0,0,1,0,0
01spssf70,0,0,1,0,0
01srpnj69,0,0,1,0,1
01ss10648,0,0,1,1,1
01stcbz02,0,0,1,0,0
01stqnn06,0,0,0,1,0
01svqjv39,0,0,1,0,0
01swcva92,0,0,1,0,0
01swx2932,0,0,1,0,0
01swzsf04,1,1,1,1,0
01sxmzj91,0,0,1,0,0
01sxpmm41,0,0,1,0,0
01sxsjd59,0,0,1,0,0
01sz1js42,0,0,1,0,0
01szgyb91,0,0,1,0,1
01t001k65,1,1,1,0,1
01t0d1m90,0,0,1,0,0
01t11nq62,0,0,1,0,0
01t178j62,0,0,1,0,1
01t1agx36,0,0,1,0,0
01t1kq612,0,0,1,0,0
01t20sn94,0,0,1,0,0
01t28d595,0,0,1,0,0
01t2w0q86,0,0,1,0,0
01t34b131,0,0,1,0,0
01t3fbq26,0,0,1,0,0
01t466c14,0,0,1,0,0
01t4pxy10,0,0,1,0,0
01t4th798,0,0,1,0,0
01t4ttr56,0,0,1,0,0
01t573x46,0,0,1,0,0
01t5jw607,0,0,1,0,0
01t5m8p03,0,0,1,0,1
01t6bjk79,0,0,1,0,1
01t6qw336,0,0,1,0,0
01t75ff47,0,0,1,0,0
01t77y753,0,0,1,0,0
01t79g318,0,0,1,0,0
01t817z14,0,0,1,0,0
01t81sv44,0,0,1,0,1
01t884y44,0,0,1,0,0
01t8hz352,0,0,1,0,0
01t8prc81,1,1,1,0,1
01t8qhk85,0,0,1,0,0
01t9czq80,0,0,1,1,0
01t9de358,0,0,1,0,0
01ta2g450,0,0,1,0,0
01ta8y947,0,0,1,0,0
01tbgce33,0,0,1,0,0
01tbn4j76,0,0,1,0,0
01tbnxe16,0,0,1,0,0
01te4n153,0,0,1,0,0
01te5dc44,0,0,1,0,0
01teme464,1,1,1,1,0
01tevnk56,1,1,1,1,0
01texbd31,0,0,1,1,1
01tez1r52,0,0,0,0,1
01tezat55,0,0,1,0,0
01tfbz441,0,0,1,0,0
01tgmhj36,1,1,1,1,1
01tgyzw49,1,1,1,1,1
01thhk923,0,0,1,0,1
01thz0w07,0,0,1,0,0
01thzqc78,0,0,1,0,0
01tj58m37,0,0,1,0,0
01tjgw469,0,0,1,0,1
01tjs6929,1,1,1,1,1
01tkmq646,0,0,1,0,0
01tm0rr86,0,0,1,0,0
01tm6cn81,1,1,1,1,1
01tmmzv45,0,0,1,0,1
01tmp8f25,1,1,1,1,0
01tmqtf75,0,0,1,1,0
01tnfvr41,0,0,1,0,0
01tnh0829,0,0,1,0,1
01tq31x15,0,0,1,0,0
01tqhyj40,0,0,1,0,0
01tqmsq19,0,0,1,0,0
01tqqny90,0,0,1,0,0
01tqv1p28,0,0,1,0,1
01trbq046,0,0,1,0,0
01trzhx11,0,0,1,0,0
01tsmvz08,0,0,1,0,1
01tv9ph92,1,1,1,1,1
01tvqd679,0,0,1,0,0
01tw5qz74,0,0,1,0,0
01tx6pn92,0,0,1,0,0
01tyesb47,0,0,1,0,0
01tz4vf62,0,0,1,0,0
01tzdej37,0,0,1,0,0
01v0c1y10,0,0,1,0,0
01v0kyj08,0,0,1,0,0
01v0we819,0,0,1,0,1
01v0xk274,0,0,1,0,0
01v10fv91,0,0,1,0,0
01v1m2411,0,0,1,0,0
01v1rak05,1,1,1,0,1
01v1t8x37,0,0,1,0,0
01v29qb04,1,1,1,1,0
01v2c2791,0,0,1,0,1
01v2hty12,0,0,1,0,0
01v2x9m21,0,0,1,0,0
01v2xem26,0,0,1,0,0
01v4e7289,0,0,1,0,0
01v4gk171,0,0,1,0,0
01v4tq883,0,0,1,0,0
01v542j61,0,0,1,0,0
01v58ha34,0,0,1,0,0
01v5cv687,1,1,1,1,1
01v5k4d73,0,0,1,0,0
01v5nhr20,0,0,1,1,0
01v5y3463,0,0,1,1,0
01v62m802,0,0,1,0,1
01v75b264,0,0,1,0,0
01v7j8968,0,0,1,0,0
01v7y5b55,0,0,1,0,0
01v7zwf98,0,0,1,0,0
01v8mkp61,0,0,1,0,0
01v8tze95,0,0,1,0,0
01v8x0f60,0,0,1,0,1
01v9p7c03,0,0,1,0,0
01v9phm86,0,0,1,0,0
01v9wj339,0,0,1,0,1
01vap5e49,0,0,1,0,0
01vasff55,0,0,1,0,1
01vcn5r95,0,0,1,0,0
01vcw4681,0,0,1,0,0
01vd34q60,0,0,1,0,0
01vd7vb53,0,0,1,0,1
01vevwk45,1,1,1,0,1
01vf56d70,0,0,1,0,0
01vf7gd47,0,0,1,0,0
01vfsab41,0,0,1,0,0
01vfwah22,0,0,1,0,0
01vgbcw83,0,0,1,0,0
01vgyse67,0,0,1,0,0
01vh5nd96,0,0,1,0,0
01vj3cz23,0,0,1,0,0
01vj9qy35,0,0,1,0,0
01vjvsj67,0,0,1,0,1
01vjw4z39,1,1,1,0,1
01vk4fh57,0,0,1,0,0
01vkzj587,0,0,1,0,1
01vme4277,0,0,1,0,0
01vmfpj79,0,0,1,0,0
01vn2rt83,0,0,1,0,0
01vnv1744,0,0,1,0,0
01vp99c97,0,0,1,0,0
01vpt4w06,0,0,1,0,0
01vq5dj09,0,0,1,0,0
01vqdnj79,0,0,1,0,0
01vqvef44,0,0,1,0,0
01vspjx51,0,0,1,0,0
01vstb938,0,0,1,0,0
01vt7w207,0,0,1,0,0
01vta4r13,0,0,1,0,0
01vtndz62,0,0,1,0,0
01vv37n49,0,0,1,0,0
01vva4430,0,0,1,0,0
01vvhy971,0,0,1,0,0
01vw69t89,0,0,1,0,1
01vwk0k32,0,0,1,0,0
01vwm8t51,0,0,1,0,0
01vwns954,0,0,1,0,0
01vwr6t80,0,0,1,0,0
01vwvvq12,0,0,1,0,0
01vx35703,1,1,1,1,1
01vx5yq44,0,0,1,1,1
01vxfm326,0,0,1,1,1
01vxg3438,0,0,1,0,1
01vxt3d40,0,0,1,0,1
01vxwy461,0,0,1,0,0
01vy3hr18,0,0,1,0,0
01vy4gh70,1,1,1,1,1
01vyjqw07,0,0,1,0,0
01vyn2554,0,0,1,0,0
01vyrm377,1,1,1,1,1
01vztzd79,0,0,1,0,0
01w05wy86,0,0,1,0,1
01w0d5g70,1,1,1,1,0
01w0fb867,0,0,1,0,0
01w0v6m22,0,0,1,0,0
01w17ks16,0,0,1,0,0
01w1ehb86,0,0,1,0,0
01w1jmq84,0,0,1,0,0
01w1pbe36,0,0,1,0,0
01w2py151,0,0,1,0,0
01w2xgk13,0,0,0,0,1
01w37vv29,0,0,1,0,0
01w3rm550,0,0,1,1,0
01w3v1s67,0,0,1,0,0
01w423a47,0,0,1,0,0
01w4b7951,0,0,1,0,0
01w4ss835,0,0,1,0,0
01w4tn863,0,0,1,0,0
01w60n236,0,0,1,1,1
01w69qj84,0,0,1,0,0
01w6k3w63,0,0,1,0,0
01w6qp003,1,1,1,0,0
01w6vdf77,0,0,1,0,1
01w6wtk13,1,1,1,0,1
01w7c9759,0,0,1,0,0
01w7zp604,0,0,1,0,0
01w82kb82,0,0,1,0,0
01w860d88,0,0,1,0,0
01w8zj169,0,0,1,0,0
01w953x65,0,0,1,0,0
01w96sp43,0,0,1,0,0
01w9d4603,0,0,1,0,0
01w9wgg77,0,0,1,0,0
01w9xxr98,0,0,1,0,0
01wacaj92,0,0,1,0,0
01wag9e37,0,0,1,0,0
01wajxa36,0,0,1,0,0
01wb6tr49,0,0,1,0,1
01wbg2c90,0,0,1,0,1
01wbhqj28,0,0,1,0,0
01wby8r23,0,0,1,0,0
01wc2tq75,0,0,1,0,1
01wcaxs37,0,0,1,0,1
01wcbdc92,1,1,1,0,1
01wck0s05,0,0,1,0,1
01wcz2f33,0,0,1,0,0
01wd4xt90,1,1,1,1,1
01wdhap14,0,0,1,0,0
01we8bn75,0,0,1,0,0
01wea3g49,0,0,1,0,0
01weqhp73,0,0,1,0,0
01wf12v72,0,0,1,0,0
01wf1es90,0,0,1,0,1
01wf22864,0,0,1,0,0
01wf5jq34,0,0,1,0,0
01wfdn362,0,0,1,0,0
01wfhkb67,0,0,1,0,0
01wfnf418,0,0,1,0,0
01wfzer83,0,0,1,0,0
01wg7pd89,0,0,1,0,0
01wgfva68,0,0,1,0,0
01wh3jw63,0,0,1,0,0
01whfz932,0,0,1,0,0
01whq8m38,0,0,1,0,0
01wj7vt66,0,0,1,0,0
01wjejq96,1,1,1,1,1
01wjxn842,0,0,1,0,0
01wjz9118,0,0,1,0,1
01wk3d929,0,0,1,1,0
01wka8n18,0,0,1,0,0
01wkb9987,0,0,1,0,0
01wmj1g45,0,0,1,0,0
01wmn7w14,0,0,1,0,0
01wmq0x68,0,0,1,0,0
01wmx5158,0,0,1,0,0
01wn4rj56,0,0,1,0,0
01wnb0b83,0,0,1,0,0
01wntqw50,1,1,1,1,1
01wnxx236,0,0,1,0,0
01wp52t96,0,0,1,0,0
01wq2p249,0,0,1,0,0
01wqn3353,0,0,1,0,0
01wqrpc44,0,0,1,0,0
01wr29484,0,0,1,0,0
01wsc1g26,0,0,1,0,0
01wsfe280,1,1,1,1,1
01wspgy28,1,1,1,1,0
01wsvqj37,0,0,1,0,0
01wtn4904,0,0,1,0,0
01wttbg53,0,0,1,0,0
01wvxpc32,0,0,1,0,0
01wwv2135,0,0,1,0,0
01wx1q736,0,0,1,0,0
01wx88t91,0,0,1,0,0
01wxh6v83,0,0,1,0,0
01wy3h363,1,1,1,0,1
01wykm490,0,0,1,0,0
01wz7zs96,0,0,1,0,0
01wzqhm27,0,0,1,0,0
01wzvb985,0,0,0,1,0
01x03t965,0,0,1,0,0
01x05rm94,0,0,1,0,0
01x18ax09,0,0,1,0,1
01x1bp495,0,0,1,0,0
01x1jeh78,0,0,1,0,0
01x1kqx83,1,1,1,0,0
01x1mwt32,0,0,1,0,0
01x1skr92,0,0,1,0,1
01x24z140,0,0,1,1,1
01x2s7885,0,0,1,0,0
01x3jjv63,0,0,1,0,1
01x3t1868,0,0,1,0,0
01x3vfv57,0,0,1,0,0
01x3z9745,0,0,1,0,0
01x41eb05,0,0,1,0,0
01x441g73,0,0,1,1,0
01x4bmq04,0,0,1,0,0
01x4whx42,0,0,1,0,1
01x5kq968,0,0,1,0,0
01x628269,0,0,1,0,0
01x63gj61,0,0,1,0,0
01x6rgt30,0,0,1,0,0
01x7j0342,0,0,1,0,0
01x7kw596,0,0,1,0,0
01x7yyx87,0,0,1,0,0
01x84xc38,0,0,1,0,0
01x8ank07,0,0,1,0,0
01x8j4206,0,0,1,0,1
01x8m3269,0,0,1,0,0
01x8rc503,0,0,1,0,0
01x98fq76,0,0,1,0,0
01xa88s20,0,0,1,0,0
01xapxe37,0,0,1,0,0
01xaxtt28,0,0,1,0,0
01xb6rs26,0,0,1,1,0
01xbsne82,0,0,1,0,0
01xbtjm93,0,0,1,0,0
01xc5jm57,0,0,1,0,0
01xcgh759,0,0,1,0,0
01xddfn70,0,0,1,0,0
01xdt7541,0,0,1,0,0
01xdxns91,1,1,1,0,1
01xdzh226,0,0,1,0,1
01xe5fb92,0,0,1,1,1
01xeb1c73,0,0,1,1,0
01xf31a71,0,0,1,0,0
01xf5pq20,0,0,1,0,0
01xf7jb19,0,0,1,0,1
01xfcjr43,0,0,1,0,0
01xfzxq83,0,0,1,0,1
01xhcza12,0,0,1,0,0
01xjgpq49,0,0,1,0,0
01xjq7424,0,0,1,0,0
01xjqrm90,1,1,1,1,0
01xk4y863,0,0,1,0,0
01xkakk17,0,0,1,0,0
01xkgze42,0,0,1,0,0
01xm4n520,0,0,1,0,1
01xmrwb67,0,0,1,0,0
01xmtac13,0,0,1,0,0
01xn6em86,0,0,1,0,0
01xnx1y03,0,0,1,0,0
01xpfrc74,0,0,1,0,0
01xprs690,0,0,1,0,0
01xpzce83,0,0,1,0,0
01xqc9g05,0,0,1,0,0
01xqkk481,0,0,1,0,0
01xrazc29,0,0,1,0,1
01xs7ed64,0,0,1,0,0
01xsjnd35,0,0,1,0,0
01xszvp42,0,0,1,0,0
01xt2dr21,1,1,1,1,1
01xtb7181,0,0,1,0,0
01xtkxh20,0,0,1,0,0
01xts9v65,0,0,1,0,0
01xtthb56,1,1,1,1,1
01xtv3204,1,1,1,1,0
01xv1nn60,1,1,1,1,1
01xvwxv41,0,0,1,1,0
01xw83c56,0,0,1,0,0
01xwxw692,0,0,1,0,0
01xx18q52,0,0,0,0,1
01xxp6985,0,0,1,0,0
01xy1dh32,0,0,1,0,0
01xyb1v19,0,0,1,0,1
01xydej26,0,0,1,0,0
01xyp8r96,0,0,1,0,0
01xyxtp53,0,0,1,0,0
01xzvwk54,0,0,1,0,0
01xzwj424,0,0,1,0,0
01y01jq30,0,0,1,0,0
01y0j0j86,1,1,1,1,1
01y0jpb32,0,0,1,0,0
01y0mgq54,0,0,1,0,0
01y1kjr75,1,1,1,1,1
01y280z29,0,0,1,0,0
01y2d1w05,0,0,1,0,0
01y2dtv33,0,0,1,0,0
01y2gf490,0,0,1,0,0
01y2jtd41,1,1,1,1,0
01y2kdt21,0,0,1,0,1
01y2mxy57,0,0,1,0,0
01y335991,0,0,1,0,0
01y343k91,0,0,1,0,0
01y361889,0,0,1,0,0
01y38kk41,0,0,1,0,0
01y3xgc52,0,0,1,0,1
01y3yr807,0,0,1,0,0
01y414495,0,0,1,0,1
01y43zx14,0,0,1,0,0
01y4xm534,0,0,1,0,1
01y56kp76,0,0,1,0,0
01y5fjx51,0,0,1,0,1
01y5z8p89,0,0,1,0,1
01y60ry16,0,0,1,0,0
01y64my43,1,1,1,1,0
01y6ccj36,0,0,1,1,1
01y7m0485,0,0,1,0,0
01y7t5s25,0,0,1,0,0
01y80n017,0,0,1,0,0
01y8d6z34,0,0,1,0,0
01y8myk27,0,0,1,0,0
01y8xtk20,0,0,1,0,0
01y922f71,0,0,1,0,0
01y92wg94,0,0,1,0,0
01y98tt60,0,0,1,0,0
01y9bpm73,1,1,1,1,0
01yarqc83,0,0,1,0,0
01yc7t268,1,1,1,1,0
01yczqg15,0,0,1,0,0
01ye8vh67,0,0,1,0,0
01yecy831,0,0,1,0,1
01yetye73,0,0,1,0,0
01yg1g961,0,0,1,0,0
01ygp7b39,0,0,1,0,0
01yhahq71,0,0,1,0,0
01yj56c84,1,1,1,1,1
01yj78e47,0,0,1,0,0
01yjpt684,0,0,1,0,0
01yjtde78,0,0,1,0,0
01yjw8d43,0,0,1,0,0
01yjy8p80,0,0,1,0,0
01yjyvb35,0,0,1,0,0
01ykr4004,0,0,1,0,0
01ymejj86,0,0,1,0,0
01ynb8e46,0,0,1,0,0
01ynf4891,1,1,1,1,0
01yp9g959,1,1,1,1,1
01yq8nk56,0,0,1,0,0
01yqewm58,0,0,1,0,1
01yqg2h08,1,1,1,1,1
01ysbeb83,0,0,1,0,0
01yscvc28,0,0,1,0,0
01ysgtb61,0,0,1,0,0
01ytcra85,0,0,1,0,0
01ytgve10,0,0,1,0,1
01ythxj32,1,1,1,1,1
01yvmh709,0,0,1,0,1
01yw67305,0,0,1,0,0
01yw95a78,0,0,1,0,0
01ywkr738,0,0,1,0,0
01yxtfe92,0,0,1,0,0
01yxwrh59,1,1,1,0,1
01yymex05,0,0,1,0,0
01yyxv878,0,0,1,0,0
01yz56j89,0,0,1,0,0
01yz57p78,0,0,1,0,0
01yztcr70,0,0,1,0,0
01yzz0f51,0,0,1,0,0
01z014940,0,0,1,0,0
01z07eq06,0,0,1,0,1
01z0mc198,0,0,1,0,1
01z110311,0,0,1,0,0
01z1bn264,0,0,1,0,0
01z1xpx75,0,0,1,0,0
01z1z7017,0,0,1,0,0
01z1zmc91,0,0,1,0,0
01z23y265,0,0,1,0,0
01z4e5797,0,0,1,0,0
01z675j45,0,0,1,0,0
01z6f4063,0,0,1,0,0
01z6qpb13,0,0,1,0,0
01z7kzb45,0,0,1,0,0
01z9q7v15,0,0,1,0,0
01za8fg18,0,0,1,0,0
01za8kp04,0,0,1,0,0
01zbhpb91,0,0,1,0,0
01zby9g91,0,0,1,0,0
01zc5h177,0,0,1,0,0
01zdaff53,0,0,1,0,0
01ze10m80,0,0,1,0,0
01zemh668,0,0,1,0,0
01zfzax10,0,0,1,1,0
01zgv1x24,0,0,1,0,0
01zh80k81,0,0,1,0,0
01zhpv322,0,0,1,0,0
01zhwwf82,0,0,1,0,0
01zj4g759,0,0,1,0,0
01zj87490,0,0,1,0,0
01zjrck77,0,0,1,0,0
01zjvhn75,0,0,1,0,0
01zkghx44,1,1,1,1,1
01zmrev66,0,0,1,0,0
01zmze177,0,0,1,0,0
01znkr924,1,1,1,1,1
01zntxs11,0,0,1,0,1
01znwv148,0,0,1,0,0
01zp49f50,0,0,1,0,0
01zphyp78,0,0,1,0,0
01zq89n20,0,0,1,0,0
01zqbp192,0,0,1,0,0
01zqccq48,0,0,1,0,1
