ror,region,lr,lroe,coki,qs,sir
0028etb62,Europe,0,0,1,0,0
0028fee73,Americas,0,0,1,0,0
0028g5429,Americas,0,0,1,0,0
0028kf729,Americas,0,0,1,0,0
0028p8r67,Europe,0,0,1,0,1
0028q1g19,Asia,0,0,1,0,0
0028r9r35,Europe,0,0,1,0,0
0028v3876,Asia,1,1,1,1,1
0028z3k74,Americas,0,0,1,0,0
00293y771,Asia,0,0,1,0,0
0029df882,Americas,0,0,1,0,0
0029et149,Americas,0,0,1,0,0
0029f7m05,Americas,0,0,1,0,0
0029jxk29,Americas,0,0,1,0,0
0029n1t76,Asia,0,0,1,0,1
002a3ss66,Americas,0,0,1,0,0
002a9y532,Europe,0,0,1,0,0
002adfz67,Europe,0,0,1,0,0
002an7w33,Europe,0,0,1,0,0
002anhf82,Africa,0,0,1,0,0
002atrf55,Europe,0,0,1,0,0
002b21721,Europe,0,0,1,0,0
002b7nr53,Asia,1,1,1,1,1
002bahc84,Europe,0,0,1,0,0
002bjfj29,Europe,0,0,1,0,0
002bnpr17,Americas,0,0,1,0,0
002bpyg81,Americas,0,0,1,0,0
002bpzx43,Asia,0,0,1,0,0
002c7gt96,Americas,0,0,1,0,0
002c7zk35,Americas,0,0,1,0,0
002cajb45,Americas,0,0,1,0,0
002cfhw56,Europe,0,0,1,0,0
002cp4060,Europe,0,0,1,0,0
002czwf36,Americas,0,0,1,0,0
002d67284,Asia,0,0,1,0,0
002degh13,Asia,0,0,1,0,0
002dktj83,Africa,0,0,1,0,0
002dmza47,Asia,0,0,1,0,0
002dnnm39,Americas,0,0,1,0,0
002e3sm06,Asia,0,0,1,0,0
002e5bb83,Europe,0,0,1,0,0
002eajg41,Americas,0,0,1,0,0
002eet613,Americas,0,0,1,0,0
002egtp29,Europe,0,0,1,0,0
002ekrn29,Europe,0,0,1,0,0
002epp671,Europe,0,0,1,0,0
002ez5845,Europe,0,0,1,0,0
002f2sy95,Americas,0,0,1,0,0
002famp79,Asia,0,0,1,0,0
002feag21,Americas,0,0,1,0,0
002fen565,Europe,0,0,1,0,0
002fj3m33,Asia,0,0,1,0,0
002fnes28,Europe,0,0,1,0,0
002fqp272,Americas,0,0,1,0,0
002fqzg39,Europe,0,0,1,0,0
002fxfq97,Europe,0,0,1,0,0
002fzqp75,Europe,0,0,1,0,0
002g3cb31,Europe,0,0,1,0,0
002g3kz75,Europe,0,0,1,0,0
002g4nt27,Europe,0,0,1,0,0
002g4yr42,Africa,0,0,1,0,0
002g57a93,Americas,0,0,1,0,0
002g7k102,Americas,0,0,1,0,0
002g9dc27,Asia,0,0,1,0,0
002ghjd91,Europe,0,0,1,0,1
002gmks55,Europe,0,0,1,0,0
002gr9f09,Americas,0,0,1,0,0
002gsek34,Europe,0,0,1,0,0
002h1n354,Americas,0,0,1,0,0
002h3mc90,Americas,0,0,1,0,0
002h8g185,Europe,1,1,1,1,1
002hbfc50,Asia,0,0,1,0,1
002hc6y19,Europe,0,0,1,0,0
002hd9629,Americas,0,0,1,0,0
002hfez23,Asia,0,0,1,0,0
002hgm057,Asia,0,0,1,0,0
002hjb015,Europe,0,0,1,0,0
002hk8a14,Asia,0,0,1,0,0
002hq8b42,Americas,0,0,1,0,0
002hsbm82,Americas,0,0,1,0,1
002j9jj25,Americas,0,0,1,0,0
002jby155,Europe,0,0,1,0,0
002jdaq33,Americas,0,0,1,0,0
002jdvv38,Europe,0,0,1,0,0
002jegx53,Asia,0,0,1,0,0
002jks503,Europe,0,0,1,0,0
002jq3415,Europe,0,0,1,0,0
002jy7w74,Asia,0,0,1,0,0
002k06d85,Asia,0,0,1,0,0
002k1r174,Asia,0,0,1,0,0
002k3wk88,Asia,0,0,1,0,1
002k5fe57,Europe,0,0,1,0,0
002k8gm39,Asia,0,0,1,0,0
002kdhq94,Americas,0,0,1,0,0
002kenh51,Asia,0,0,1,0,0
002kje223,Africa,0,0,1,0,0
002kn6n54,Europe,0,0,1,0,0
002ksg449,Americas,0,0,1,0,0
002m0p291,Asia,0,0,1,0,0
002m6kk35,Asia,0,0,1,0,0
002m7jd84,Americas,0,0,1,0,0
002mm7c07,Asia,0,0,1,0,0
002mmyt85,Asia,0,0,1,0,1
002mr7c38,Europe,0,0,1,0,0
002mzw222,Africa,0,0,1,0,0
002n09z45,Europe,0,0,1,0,0
002n0by50,Europe,0,0,1,0,0
002nav185,Asia,0,0,1,0,0
002nf6q61,Africa,0,0,1,0,0
002nf6z37,Americas,0,0,1,0,0
002ngbk13,Asia,0,0,1,0,0
002nw1r81,Europe,0,0,1,0,0
002pa9318,Europe,0,0,1,0,0
002pcmz09,Americas,0,0,1,0,0
002pd6e78,Americas,0,0,1,0,1
002pjp005,Europe,0,0,1,0,0
002pnw495,Asia,0,0,1,0,0
002q1t780,Americas,0,0,1,0,0
002qeva03,Asia,0,0,1,0,0
002qhr126,Europe,0,0,1,0,1
002qkam19,Europe,0,0,1,0,0
002qv2715,Europe,0,0,1,0,0
002qybp75,Asia,0,0,1,0,0
002r67t24,Oceania,0,0,1,0,0
002r6qy28,Americas,0,0,1,0,0
002r82k07,Americas,0,0,1,0,0
002rc3h45,Europe,0,0,1,0,0
002rc4w13,Asia,1,1,1,1,0
002rcdx19,Europe,0,0,1,0,0
002rjbv21,Americas,1,1,1,0,0
002rp9w47,Europe,0,0,1,0,0
002rphp73,Asia,0,0,1,0,0
002rw7y37,Asia,0,0,1,0,1
002ryrd72,Europe,0,0,1,0,0
002s65j03,Europe,0,0,1,0,0
002s66543,Europe,0,0,1,0,0
002s77n28,Asia,0,0,1,0,0
002scw660,Asia,0,0,1,0,0
002sg8b56,Americas,0,0,1,0,0
002shna07,Americas,0,0,1,0,1
002smyt64,Europe,0,0,1,0,0
002ssx495,Europe,0,0,1,0,0
002t25c44,Europe,0,0,1,1,0
002tchr49,Asia,0,0,1,0,1
002td2d02,Asia,0,0,1,0,0
002td9r73,Europe,0,0,1,0,0
002tgme16,Americas,0,0,1,0,0
002thpc56,Asia,0,0,1,0,0
002tpp543,Americas,0,0,1,0,0
002ttqg42,Oceania,0,0,1,0,0
002tx1f22,Americas,0,0,1,1,1
002ty1h48,Europe,0,0,1,0,0
002tz8e96,Asia,0,0,1,0,0
002tzev63,Europe,0,0,1,0,0
002v2kq79,Americas,1,1,1,1,0
002v3cy83,Europe,0,0,1,0,0
002v40q27,Europe,0,0,1,0,0
002v4hw29,Europe,0,0,1,0,0
002v59719,Asia,0,0,1,0,0
002vd5g50,Asia,0,0,1,0,0
002vr4d22,Africa,0,0,1,0,0
002w0jp71,Europe,0,0,1,0,0
002w4zy91,Americas,0,0,1,0,1
002w9k038,Americas,0,0,1,0,0
002wcjr61,Europe,0,0,1,0,0
002wdx176,Africa,0,0,1,0,0
002wfgr58,Asia,0,0,1,0,0
002wh3v03,Europe,0,0,1,0,0
002wx1m18,Europe,0,0,1,0,0
002wydw38,Asia,0,0,1,0,0
002x06r10,Americas,0,0,1,0,0
002x0mf51,Asia,0,0,1,0,0
002x1sg85,Europe,0,0,1,0,0
002x6f380,Asia,0,0,1,0,1
002xar614,Asia,0,0,1,0,0
002xc5p11,Asia,0,0,1,0,0
002xeeh02,Europe,0,0,1,0,0
002xn3f27,Americas,0,0,1,0,0
002xn4752,Americas,0,0,1,0,0
002xnks13,Americas,0,0,1,0,0
002xnzp34,Europe,0,0,1,0,1
002y1bq07,Americas,0,0,1,0,0
002y2c982,Americas,0,0,1,0,0
002y4pe44,Europe,0,0,1,0,0
002yb3q28,Europe,0,0,1,0,0
002yfn631,Americas,0,0,1,0,0
002yg6s88,Europe,0,0,1,0,0
002ygss10,Americas,0,0,1,0,0
002yp7f20,Asia,1,1,1,1,1
002ysmy84,Europe,0,0,1,0,0
002yxfz10,Europe,0,0,1,0,0
002yzpx87,Americas,0,0,1,0,0
002z0cd60,Europe,0,0,1,0,0
002z5ed28,Americas,0,0,1,0,0
002zc3t08,Europe,0,0,1,0,0
002zef647,Europe,0,0,1,0,0
002zf4a56,Oceania,0,0,1,0,1
002zghs56,Americas,0,0,1,0,0
002zm9348,Europe,0,0,1,0,0
002zrf773,Americas,0,0,1,0,0
002ztb251,Asia,0,0,1,0,0
003093432,Africa,0,0,1,0,0
0030d2559,Asia,0,0,1,0,0
0030ewy42,Europe,0,0,1,0,0
0030f2a11,Europe,0,0,1,0,0
0030hgr47,Americas,0,0,1,0,0
0030qkm60,Asia,0,0,1,0,0
0030s7a45,Asia,0,0,1,0,0
0030xrh72,Europe,0,0,1,0,0
0030zas98,Asia,1,1,1,1,1
003109y17,Europe,1,1,1,0,0
003148c04,Europe,0,0,1,0,0
00314zp94,Americas,0,0,1,0,0
00315pw02,Americas,0,0,1,0,0
00316zc91,Africa,0,0,1,0,1
00319zh75,Americas,0,0,1,0,0
0031afh91,Asia,0,0,1,0,0
0031f9587,Europe,0,0,1,0,0
0031gef94,Europe,0,0,1,0,0
0031n1577,Europe,0,0,1,0,0
0031nsg68,Asia,0,0,1,0,1
0031sqt67,Europe,0,0,1,0,0
0031wrj91,Europe,0,0,1,1,1
0031x0638,Americas,0,0,1,0,0
0031x3y66,Asia,0,0,1,0,0
00325dg83,Asia,0,0,1,0,0
0032cnc36,Asia,0,0,1,0,0
0032jvj22,Europe,0,0,1,0,0
0032n4537,Europe,0,0,1,0,0
0032p1p15,Asia,0,0,1,0,0
0032sc770,Europe,0,0,1,0,0
0032wbe47,Americas,0,0,1,0,0
0032wgp28,Asia,0,0,1,0,0
00331xs95,Asia,0,0,1,0,0
00337jt79,Americas,0,0,1,0,0
00337p258,Asia,0,0,1,0,0
003392690,Asia,0,0,1,0,0
0033b8372,Americas,0,0,1,0,0
0033gxm08,Asia,0,0,1,0,0
0033hxy10,Americas,0,0,1,0,0
0033n4009,Europe,0,0,1,0,0
0033rtn64,Europe,0,0,1,0,0
0033vhx30,Europe,0,0,1,0,0
0033xm087,Americas,0,0,1,0,0
0033z1132,Europe,0,0,1,0,0
00340yn33,Europe,1,1,1,1,1
003412r28,Europe,0,0,1,0,0
0034eay46,Americas,0,0,1,0,0
0034eez47,Asia,0,0,1,0,1
0034jpk25,Americas,0,0,1,0,0
0034mdn74,Africa,0,0,1,0,0
0034me914,Asia,0,0,1,1,0
0034r9358,Americas,0,0,1,0,0
0034tbg85,Africa,0,0,1,1,0
0034wme67,Asia,0,0,1,0,0
00357kh21,Europe,0,0,1,0,0
0035bbx08,Americas,0,0,1,0,0
0035nx336,Europe,0,0,1,0,0
0035qnb68,Europe,0,0,1,0,0
00363z010,Europe,0,0,1,0,1
003659f07,Africa,0,0,1,0,1
0036ate90,Europe,0,0,1,0,0
0036b6n81,Americas,0,0,1,0,0
0036c6m19,Americas,0,0,1,0,0
0036dh995,Americas,0,0,1,0,0
0036p5w23,Asia,0,0,1,1,0
0036rpn28,Americas,1,1,1,1,1
0036wpk65,Americas,0,0,1,0,0
0036wzx44,Asia,0,0,1,0,0
003709a13,Asia,0,0,1,0,0
00372qc85,Americas,0,0,1,0,0
00376bg92,Oceania,0,0,1,0,0
00379n634,Asia,0,0,1,0,0
0037an472,Asia,0,0,1,0,0
0037djy87,Asia,0,0,1,0,1
0037hx413,Asia,0,0,1,0,0
0037nyg09,Asia,0,0,1,0,0
0037qsh65,Americas,0,0,1,0,1
0037rj917,Europe,0,0,1,0,0
0037yf233,Americas,0,0,1,0,0
0037zb552,Asia,0,0,1,0,0
00380qe69,Europe,0,0,1,0,0
003873p55,Americas,0,0,1,0,0
0038gz437,Americas,0,0,1,0,0
0038jbq24,Europe,0,0,1,0,1
0038jry16,Americas,0,0,1,0,0
0038nst28,Asia,0,0,1,0,0
0038zh709,Europe,0,0,1,0,0
0038zp908,Europe,0,0,1,0,1
00390t168,Americas,0,0,1,0,1
00394zv26,Asia,0,0,1,0,0
00396f155,Asia,0,0,1,0,0
0039d5757,Americas,1,1,1,1,0
0039g6563,Americas,0,0,1,0,0
0039pbm21,Asia,0,0,1,0,0
0039pzg53,Asia,0,0,1,0,0
0039sga55,Europe,0,0,1,0,0
0039tsz33,Asia,0,0,1,0,0
0039w6753,Europe,0,0,1,0,0
0039wpa60,Asia,0,0,1,0,0
003a79y48,Europe,0,0,1,0,0
003ag3w45,Asia,0,0,1,0,0
003agka18,Americas,0,0,1,0,0
003aj1676,Europe,0,0,1,0,0
003ammk23,Americas,0,0,1,0,0
003aw4c90,Europe,0,0,1,0,0
003ayef58,Asia,0,0,1,0,0
003b78q25,Europe,0,0,1,0,0
003b9xn19,Americas,0,0,1,0,0
003br8b23,Americas,0,0,1,0,0
003byr264,Americas,0,0,1,0,0
003bz8x96,Europe,0,0,1,0,0
003c2h870,Americas,0,0,1,0,0
003c3g222,Americas,0,0,1,0,0
003c3rr61,Europe,0,0,1,0,0
003c9rw47,Europe,0,0,1,0,0
003cbyt26,Asia,0,0,1,0,0
003ck6433,Europe,0,0,1,0,0
003ckn545,Europe,0,0,1,0,0
003cma469,Europe,0,0,1,0,0
003cp7918,Asia,0,0,1,0,0
003cpqh10,Asia,0,0,1,0,0
003cq3m13,Americas,0,0,1,0,0
003ct7658,Americas,0,0,1,0,0
003cyvv46,Americas,0,0,1,0,0
003d3xx08,Europe,1,1,1,0,0
003dca267,Europe,0,0,1,0,0
003dkgb76,Americas,0,0,1,0,0
003dpyf77,Europe,0,0,1,0,0
003dqcp70,Europe,0,0,1,0,0
003dzgw21,Europe,0,0,1,0,0
003e1fb38,Asia,0,0,1,0,0
003e2jn43,Americas,0,0,1,0,0
003eaqr04,Americas,0,0,1,0,0
003edc064,Americas,0,0,1,0,0
003eds368,Asia,0,0,1,0,0
003eebv14,Europe,0,0,1,0,0
003eyb898,Asia,0,0,1,0,1
003ez4w63,Europe,0,0,1,0,1
003f21n80,Europe,0,0,1,0,0
003f4pg83,Europe,0,0,1,0,0
003fgzm76,Americas,0,0,1,0,0
003fmz167,Europe,0,0,1,0,0
003frhn24,Americas,0,0,1,0,0
003fs1j49,Europe,0,0,1,0,0
003fvp964,Europe,0,0,1,0,0
003fyqt13,Americas,0,0,1,0,0
003g0xf19,Americas,0,0,1,0,0
003g1aw90,Europe,0,0,1,0,0
003g49r03,Asia,0,0,1,0,0
003g5mn55,Europe,0,0,1,0,0
003g6b432,Europe,0,0,1,0,0
003g7k569,Americas,0,0,1,0,0
003g9tn92,Europe,0,0,1,0,0
003gcpg05,Europe,0,0,1,0,0
003gfpb19,Americas,0,0,1,0,0
003gkfx86,Europe,0,0,1,0,0
003gt3k37,Americas,0,0,1,0,0
003gy5515,Asia,0,0,1,0,0
003h0ev22,Europe,0,0,1,0,0
003h15w42,Americas,0,0,1,0,0
003h4kj85,Asia,0,0,1,0,0
003hb2249,Europe,0,0,1,0,0
003hg6k65,Asia,0,0,1,0,0
003hhqx84,Europe,0,0,1,0,0
003hjp881,Americas,0,0,1,0,0
003hq9m95,Europe,0,0,1,0,0
003hsr719,Africa,0,0,1,0,1
003hwx626,Asia,0,0,1,0,0
003j5cv40,Americas,0,0,1,0,0
003jb2109,Europe,0,0,1,0,0
003jjq839,Asia,0,0,1,0,1
003jnac13,Europe,0,0,1,0,0
003jq9j58,Europe,0,0,1,0,0
003jrsn97,Europe,0,0,1,0,0
003js0r95,Americas,0,0,1,0,0
003js3p07,Americas,0,0,1,0,0
003jsdw96,Europe,0,0,1,0,0
003jtew32,Asia,0,0,1,0,0
003jtsa97,Americas,0,0,1,0,0
003jx1781,Americas,0,0,1,0,1
003k26w86,Europe,0,0,1,0,0
003k75717,Americas,0,0,1,0,0
003ka3k75,Europe,0,0,1,0,0
003kgv736,Americas,0,0,1,0,0
003kk8e92,Europe,0,0,1,0,0
003kmcj19,Europe,0,0,1,0,0
003kqe171,Africa,0,0,1,0,0
003ktzf45,Asia,0,0,1,0,0
003kv9x13,Europe,0,0,1,0,0
003kxr082,Europe,0,0,1,0,0
003m0tv02,Americas,0,0,1,0,0
003m2d425,Europe,0,0,1,0,0
003md6g43,Asia,0,0,1,0,0
003mdrz16,Americas,0,0,1,0,0
003meye08,Europe,0,0,1,0,0
003mfbe21,Asia,0,0,1,0,0
003mh1m57,Europe,0,0,1,0,0
003mm3215,Americas,0,0,1,0,0
003mpdt17,Americas,0,0,1,0,0
003mpgw14,Americas,0,0,1,0,0
003mr9q86,Europe,0,0,1,0,0
003ms1470,Europe,0,0,1,0,0
003mvv560,Americas,0,0,1,0,0
003mzyg61,Americas,0,0,1,0,0
003n39s44,Europe,0,0,1,0,0
003n8re58,Asia,0,0,1,0,0
003ncxf91,Asia,0,0,1,0,0
003ncyx50,Asia,0,0,1,0,0
003ngne20,Americas,0,0,1,0,0
003nj8h62,Europe,0,0,1,0,0
003njxk77,Asia,0,0,1,0,0
003nnep52,Americas,0,0,1,0,0
003np7j89,Americas,0,0,1,0,0
003nvpm64,Oceania,0,0,1,0,1
003p49p42,Europe,0,0,1,0,0
003p8mm90,Africa,0,0,1,0,0
003pa2681,Europe,0,0,1,0,0
003pb1s55,Europe,0,0,1,0,0
003pdcw24,Europe,0,0,1,0,0
003pxap67,Europe,0,0,1,0,0
003py2t79,Asia,0,0,1,0,0
003pzts41,Asia,0,0,1,0,0
003q4as88,Africa,0,0,1,0,0
003qafx79,Europe,0,0,1,0,0
003qdfg20,Asia,0,0,1,0,1
003qeh975,Asia,0,0,1,0,1
003qhrc72,Europe,0,0,1,0,0
003qr7703,Europe,0,0,1,0,0
003qt4p19,Americas,0,0,1,0,1
003r3cg42,Africa,0,0,1,0,0
003r3ng51,Americas,0,0,1,0,0
003r4c219,Europe,0,0,1,0,0
003r53j91,Europe,0,0,1,0,0
003r76697,Europe,0,0,1,0,0
003rage82,Europe,0,0,1,0,0
003rdc798,Americas,0,0,1,0,0
003regz62,Asia,0,0,1,0,0
003rfsp33,Americas,0,0,1,0,1
003rgf994,Americas,0,0,1,0,0
003rgm223,Europe,0,0,1,0,0
003rmx748,Oceania,0,0,1,0,0
003rpah63,Europe,0,0,1,0,0
003rrzw18,Americas,0,0,1,0,0
003s20294,Americas,0,0,1,0,0
003s3dn82,Asia,0,0,1,0,0
003s4zv17,Americas,0,0,1,0,0
003s89n44,Americas,0,0,1,0,1
003s9de04,Americas,0,0,1,0,0
003sav189,Europe,0,0,1,0,0
003sav965,Asia,0,0,1,0,0
003sbhj60,Americas,0,0,1,0,0
003sdh081,Europe,0,0,1,0,0
003sgap07,Americas,0,0,1,0,0
003sgjn18,Asia,0,0,1,0,0
003shpf72,Asia,0,0,1,0,0
003smky23,Americas,0,0,1,0,1
003sphj24,Asia,0,0,1,0,0
003sqpd76,Asia,0,0,1,0,0
003sscq03,Europe,0,0,1,0,0
003sw4m03,Asia,0,0,1,0,0
003sw8164,Europe,0,0,1,0,0
003sxhp42,Europe,0,0,1,0,0
003szmg30,Asia,0,0,1,0,1
003t0xc83,Americas,0,0,1,0,0
003t41316,Europe,0,0,1,0,0
003tbyf39,Europe,0,0,1,0,0
003td8q57,Americas,0,0,1,0,0
003tmp461,Europe,0,0,1,0,0
003tn6j35,Asia,0,0,1,0,0
003v0x852,Asia,0,0,1,0,0
003v6nj12,Asia,0,0,1,0,0
003vet424,Americas,0,0,1,0,0
003vfy751,Africa,0,0,1,0,0
003vg9w96,Europe,0,0,1,0,1
003vha698,Asia,0,0,1,0,0
003vkcj31,Asia,0,0,1,0,0
003vxvw45,Americas,0,0,1,0,0
003w29077,Americas,0,0,1,0,0
003w3ym70,Africa,0,0,1,0,0
003w6kb85,Asia,0,0,1,0,0
003w8na57,Europe,0,0,1,0,0
003wdqw68,Europe,0,0,1,0,0
003wpag88,Americas,0,0,1,0,0
003wq4h14,Asia,0,0,1,0,0
003wqpe41,Americas,0,0,1,0,0
003wx9n05,Americas,0,0,1,0,0
003x1ca72,Americas,0,0,1,0,0
003x6t567,Americas,0,0,1,0,0
003x8h913,Europe,0,0,1,0,0
003xdw211,Asia,0,0,1,0,0
003xfve38,Asia,0,0,1,0,0
003xj6z62,Europe,0,0,1,0,0
003xjza53,Americas,0,0,1,0,0
003xs1762,Americas,0,0,1,0,0
003xvvt95,Europe,0,0,1,0,0
003xyzq10,Asia,1,1,1,0,1
003y01g65,Europe,0,0,1,0,0
003y0kg83,Europe,0,0,1,0,0
003y2cj37,Americas,0,0,1,0,0
003yb7p17,Americas,0,0,1,0,0
003yn7c76,Americas,0,0,1,0,1
003z0hw02,Americas,0,0,1,0,0
003z23p70,Asia,0,0,1,0,0
003z39n14,Asia,0,0,1,0,0
003za3q32,Americas,0,0,1,0,0
003zecf96,Europe,0,0,1,0,0
003zfh275,Europe,0,0,1,0,0
003zqrx63,Americas,0,0,1,0,0
00402k788,Asia,0,0,1,0,0
00402nc75,Americas,0,0,1,0,0
00406q532,Americas,0,0,1,0,0
00408kc71,Europe,0,0,1,0,0
00409ce90,Africa,0,0,1,0,0
0040axw97,Asia,1,1,1,1,1
0040bha74,Europe,0,0,1,0,0
0040cz635,Americas,0,0,1,0,1
0040db356,Africa,0,0,1,0,0
0040r6f76,Oceania,1,1,1,1,1
0040x4m25,Americas,0,0,1,0,0
0040ykz39,Americas,0,0,1,0,0
0040zx077,Europe,0,0,1,0,0
004106086,Asia,0,0,1,0,0
00412ts95,Americas,0,0,1,0,0
00414dg76,Americas,0,0,1,0,1
0041am420,Europe,0,0,1,0,0
0041aya12,Americas,0,0,1,0,0
0041bpv82,Asia,0,0,1,0,0
0041k0688,Europe,0,0,1,0,0
0041kxp69,Europe,0,0,1,0,0
0041qmd21,Americas,0,0,1,0,0
0041szh84,Asia,0,0,1,0,0
0042bdc75,Oceania,0,0,1,0,0
0042cyg15,Asia,0,0,1,0,0
0042e5975,Europe,0,0,1,0,1
0042f2034,Americas,0,0,1,0,0
0042wf948,Europe,0,0,1,0,0
0042x6d59,Europe,0,0,1,0,0
0042ytd14,Asia,0,0,1,0,1
004315x41,Americas,0,0,1,0,0
004350h06,Americas,0,0,1,0,0
0043ezw98,Asia,0,0,1,0,0
0043h8f16,Americas,0,0,1,0,1
0043mfh16,Europe,0,0,1,0,0
00443vb41,Americas,0,0,1,0,0
00445hv47,Asia,0,0,1,0,1
0044b0b76,Americas,0,0,1,0,0
0044cjb29,Europe,0,0,1,0,0
0044e2g62,Asia,0,0,1,1,1
0044w3h23,Europe,0,0,1,0,0
00451sn96,Americas,0,0,1,0,0
00453a208,Americas,0,0,1,1,1
00458qn27,Africa,0,0,1,0,0
00458wv14,Asia,0,0,1,0,0
0045e2c31,Asia,0,0,1,0,0
0045x2741,Americas,0,0,1,0,0
00467a196,Asia,0,0,1,0,0
00467td76,Europe,0,0,1,0,0
004684q56,Asia,0,0,1,0,0
0046ap498,Asia,0,0,1,0,1
0046gcs23,Europe,0,0,1,0,0
0046kpv26,Americas,0,0,1,0,0
0046mja08,Asia,0,0,1,1,1
0046r4y62,Americas,0,0,1,0,0
0046rz373,Europe,0,0,1,0,1
0046t1019,Americas,0,0,1,0,0
0046y6b22,Americas,0,0,1,0,0
00471x271,Africa,0,0,1,0,0
00473rv55,Asia,0,0,1,0,0
00476rc02,Europe,0,0,1,0,0
004776246,Asia,0,0,1,0,0
00479t136,Asia,0,0,1,0,0
0047bvr32,Americas,0,0,1,0,0
0047hkh43,Asia,0,0,1,0,0
0047j9t38,Europe,0,0,1,0,0
0047q0d34,Africa,0,0,1,0,0
0047rmf80,Europe,0,0,1,0,0
0047xfd47,Asia,0,0,1,0,0
0047z8a16,Americas,0,0,1,0,0
00485s352,Europe,0,0,1,0,0
004868y83,Americas,0,0,1,0,0
0048a4976,Asia,0,0,1,0,0
0048j1p96,Europe,0,0,1,0,0
0048jxt15,Europe,0,0,1,0,0
0048mhp79,Americas,0,0,1,0,0
0048myj07,Europe,0,0,1,0,0
0048r6h17,Americas,0,0,1,0,0
0048t7e91,Europe,0,0,1,0,0
00490n048,Americas,0,0,1,0,1
00490vc18,Europe,0,0,1,0,0
004914a33,Europe,0,0,1,0,0
00496yk95,Americas,0,0,1,0,0
00497h462,Europe,0,0,1,0,0
0049erg63,Asia,1,1,1,1,1
0049gd358,Americas,0,0,1,0,0
0049xax05,Europe,0,0,1,0,0
004a2wv92,Americas,0,0,1,0,1
004a5x173,Americas,0,0,1,0,0
004a7s815,Europe,0,0,1,0,0
004af2v94,Asia,0,0,1,0,0
004ah3r71,Asia,0,0,1,0,1
004amc442,Americas,0,0,1,0,0
004anj868,Europe,0,0,1,0,0
004aq9x60,Europe,0,0,1,0,0
004axh929,Asia,0,0,1,0,0
004b0n253,Americas,0,0,1,0,0
004b20975,Asia,0,0,1,0,0
004b3k735,Europe,0,0,1,0,0
004b61s59,Americas,0,0,1,0,0
004b7jc50,Europe,0,0,1,0,0
004bh1g50,Africa,0,0,1,0,0
004cah429,Asia,0,0,1,0,0
004cdc714,Asia,0,0,1,0,0
004cdt922,Americas,0,0,1,0,0
004cj7n30,Europe,0,0,1,0,0
004ckc033,Oceania,0,0,1,0,0
004cmqw89,Europe,0,0,1,0,0
004cn7092,Americas,0,0,1,0,0
004cyfn34,Asia,0,0,1,0,0
004dan487,Europe,0,0,1,0,0
004de7504,Africa,0,0,1,0,0
004debr48,Europe,0,0,1,0,0
004dg2369,Asia,0,0,1,0,1
004drcv69,Asia,0,0,1,0,0
004dwfr15,Europe,0,0,1,0,1
004dzkd51,Europe,0,0,1,0,0
004ea6c05,Europe,0,0,1,0,0
004ee9657,Europe,0,0,1,0,0
004eeze55,Asia,1,1,1,0,1
004ehfq11,Asia,0,0,1,0,0
004ej3g52,Asia,0,0,1,0,0
004eknx63,Asia,0,0,1,0,1
004emtb57,Asia,0,0,1,0,0
004ezwb23,Europe,0,0,1,0,0
004f1q697,Europe,0,0,1,0,0
004f1yx35,Americas,0,0,1,0,0
004f2pf04,Americas,0,0,1,0,0
004fa0x02,Europe,0,0,1,0,0
004fa4s18,Africa,0,0,1,0,0
004fan886,Americas,0,0,1,0,0
004fb1r50,Asia,0,0,1,0,0
004fggg55,Africa,0,0,1,0,0
004fmxv66,Europe,0,0,1,0,0
004fs0e42,Americas,0,0,1,0,0
004fze387,Europe,0,0,1,0,1
004g03602,Europe,0,0,1,0,1
004g36n56,Europe,0,0,1,0,0
004g7jm05,Asia,0,0,1,0,0
004g7tk16,Americas,0,0,1,0,0
004g82f36,Europe,0,0,1,0,0
004g8sj50,Oceania,0,0,1,0,0
004gchq58,Oceania,0,0,1,0,0
004gdd155,Americas,0,0,1,0,0
004gem776,Europe,0,0,1,0,0
004gfgx38,Europe,0,0,1,1,0
004gg6s72,Americas,0,0,1,0,0
004gk0w56,Americas,0,0,1,0,0
004gnah66,Europe,0,0,1,0,0
004gqpt18,Europe,0,0,1,0,0
004gvby26,Europe,0,0,1,0,0
004gw9825,Americas,0,0,1,0,0
004gzqz66,Europe,0,0,1,0,0
004h24333,Asia,0,0,1,0,0
004h3nh40,Americas,0,0,1,0,0
004h6mc53,Europe,0,0,1,0,0
004hb4039,Asia,0,0,1,0,0
004hd5y14,Europe,0,0,1,0,0
004hdwp61,Oceania,0,0,1,0,0
004hfxk38,Europe,0,0,1,0,0
004hnyk37,Asia,0,0,1,0,0
004hxna20,Americas,0,0,1,0,0
004hydx84,Europe,0,0,1,0,0
004hyqr12,Americas,0,0,1,0,0
004j0wk96,Americas,0,0,1,0,0
004j18068,Americas,0,0,1,0,0
004j26v17,Asia,0,0,1,0,0
004j8ab67,Americas,0,0,1,0,0
004j8pp46,Asia,0,0,1,0,0
004jbx603,Americas,0,0,1,0,0
004je0088,Asia,0,0,1,0,0
004jktf35,Americas,0,0,1,0,0
004k51631,Americas,0,0,1,0,0
004kfs587,Europe,0,0,1,0,0
004kqsv83,Asia,0,0,1,0,0
004kvma63,Oceania,0,0,1,0,0
004kvr873,Americas,0,0,1,0,0
004kyan19,Americas,0,0,1,0,0
